code,name,year,month,temp_min
GTM.10364833,Huehuetenango,1950,07,194.52
GTM.10364834,Quiché,1950,07,233.3
GTM.10364835,Baja Verapaz,1950,07,199.38
GTM.10364836,Alta Verapaz,1950,07,261.68
GTM.10364837,Petén,1950,07,140.61
GTM.10364838,Izabal,1950,07,311.19
GTM.10364839,Zacapa,1950,07,225.4
GTM.10364840,Chiquimula,1950,07,243.54
GTM.10364841,Jalapa,1950,07,180.11
GTM.10364842,Jutiapa,1950,07,183.26
HND.1111420,Atlantida,1950,07,199.78
HND.1111421,Choluteca,1950,07,175.42
HND.1111422,Colon,1950,07,135.15
HND.1111423,Comayagua,1950,07,167.69
HND.1111424,Copan,1950,07,250.22
HND.1111425,Cortes,1950,07,229.71
HND.1111426,Francisco Morazan,1950,07,146.98
HND.1111427,Gracias A Dios,1950,07,283.4
HND.1111428,Intibuca,1950,07,196.03
HND.1111429,Islas De Bahia,1950,07,106.42
HND.1111430,La Paz,1950,07,191.15
HND.1111431,Lempira,1950,07,218.48
HND.1111432,Name Unknown,1950,07,147.29
HND.1111433,Ocotepeque,1950,07,276.81
HND.1111434,Olancho,1950,07,164.02
HND.1111435,Paraiso,1950,07,146.14
HND.1111436,Santa Barbara,1950,07,221.35
HND.1111437,Valle,1950,07,190.13
HND.1111438,Yoro,1950,07,193.38
NIC.1801,Boaco,1950,07,168.96
NIC.18010,Managua,1950,07,128.4
NIC.18011,Masaya,1950,07,160.14
NIC.18012,Matagalpa,1950,07,166.73
NIC.18013,Nueva Segovia,1950,07,152.63
NIC.18014,Región Autónoma del Caribe Norte,1950,07,309.24
NIC.18015,Región Autónoma del Caribe Sur,1950,07,371.73
NIC.18016,Río San Juan,1950,07,345.31
NIC.18017,Rivas,1950,07,180.98
NIC.1802,Carazo,1950,07,127.8
NIC.1803,Chinandega,1950,07,200.76
NIC.1804,Chontales,1950,07,191.07
NIC.1805,Estelí,1950,07,111.19
NIC.1806,Granada,1950,07,147.35
NIC.1807,Jinotega,1950,07,216.16
NIC.1808,León,1950,07,140.35
NIC.1809,Madriz,1950,07,116.22
PAN.1911,Bocas del Toro,1950,07,318.79
PAN.19110,Ngäbe Buglé,1950,07,397.83
PAN.19111,Panamá,1950,07,483.59
PAN.19112,Panamá Oeste,1950,07,416.98
PAN.19113,Veraguas,1950,07,516.21
PAN.1912,Chiriquí,1950,07,520.64
PAN.1913,Coclé,1950,07,432.18
PAN.1914,Colón,1950,07,450.16
PAN.1915,Darién,1950,07,608.05
PAN.1916,Emberá,1950,07,684.97
PAN.1917,Herrera,1950,07,576.87
PAN.1918,Kuna Yala,1950,07,407.54
PAN.1919,Los Santos,1950,07,552.88
SLV.751184,Ahuachapan,1950,07,270.54
SLV.751185,Cabanas,1950,07,245.31
SLV.751186,Chalatenango,1950,07,225.14
SLV.751187,Cuscatlan,1950,07,231.38
SLV.751188,La Libertad,1950,07,265.08
SLV.751189,La Paz,1950,07,350.05
SLV.751190,La Union,1950,07,185.79
SLV.751191,Morazan,1950,07,296.79
SLV.751192,San Miguel,1950,07,291.84
SLV.751193,San Salvador,1950,07,251.03
SLV.751194,San Vicente,1950,07,320.45
SLV.751195,Santa Ana,1950,07,177.39
SLV.751196,Sonsonate,1950,07,304.73
SLV.751197,Usulutan,1950,07,312.1
BLZ.28603,Belize,1950,08,193.64
BLZ.28604,Cayo,1950,08,169.95
BLZ.28605,Corozal,1950,08,197.71
BLZ.28606,Orange Walk,1950,08,180.96
BLZ.28607,Stann Creek,1950,08,192.9
BLZ.28608,Toledo,1950,08,192.49
CRI.61981,Alajuela,1950,08,406.44
CRI.61982,Cartago,1950,08,439.99
CRI.61983,Guanacaste,1950,08,416.03
CRI.61984,Heredia,1950,08,415.11
CRI.61985,Limon,1950,08,399.93
CRI.61986,Puntarenas,1950,08,639.79
CRI.61987,San Jose,1950,08,726.6
GTM.10364821,Guatemala,1950,08,156.61
GTM.10364822,El Progreso,1950,08,132.67
GTM.10364823,Sacatepéquez,1950,08,187.94
GTM.10364824,Chimaltenango,1950,08,224.29
GTM.10364825,Escuintla,1950,08,518.53
GTM.10364826,Santa Rosa,1950,08,392.04
GTM.10364827,Sololá,1950,08,308.55
GTM.10364828,Totonicapán,1950,08,178.55
GTM.10364829,Quetzaltenango,1950,08,497.05
GTM.10364830,Suchitepéquez,1950,08,747.16
GTM.10364831,Retalhuleu,1950,08,638.31
GTM.10364832,San Marcos,1950,08,432.98
GTM.10364833,Huehuetenango,1950,08,197.66
GTM.10364834,Quiché,1950,08,237.58
GTM.10364835,Baja Verapaz,1950,08,194.93
GTM.10364836,Alta Verapaz,1950,08,270.66
GTM.10364837,Petén,1950,08,206.02
GTM.10364838,Izabal,1950,08,265.17
GTM.10364839,Zacapa,1950,08,181.71
GTM.10364840,Chiquimula,1950,08,182.49
GTM.10364841,Jalapa,1950,08,159.14
GTM.10364842,Jutiapa,1950,08,246.28
HND.1111420,Atlantida,1950,08,227.23
HND.1111421,Choluteca,1950,08,425.14
HND.1111422,Colon,1950,08,185.54
HND.1111423,Comayagua,1950,08,248.42
HND.1111424,Copan,1950,08,245.28
HND.1111425,Cortes,1950,08,237.91
HND.1111426,Francisco Morazan,1950,08,215.37
HND.1111427,Gracias A Dios,1950,08,210.92
HND.1111428,Intibuca,1950,08,250.57
HND.1111429,Islas De Bahia,1950,08,154.01
HND.1111430,La Paz,1950,08,286.75
HND.1111431,Lempira,1950,08,255.54
HND.1111432,Name Unknown,1950,08,105.12
HND.1111433,Ocotepeque,1950,08,248.48
HND.1111434,Olancho,1950,08,148.84
HND.1111435,Paraiso,1950,08,178.76
HND.1111436,Santa Barbara,1950,08,243.42
HND.1111437,Valle,1950,08,365.57
HND.1111438,Yoro,1950,08,214.66
NIC.1801,Boaco,1950,08,175.91
NIC.18010,Managua,1950,08,262.93
NIC.18011,Masaya,1950,08,253.39
NIC.18012,Matagalpa,1950,08,176.57
NIC.18013,Nueva Segovia,1950,08,153.09
NIC.18014,Región Autónoma del Caribe Norte,1950,08,227.53
NIC.18015,Región Autónoma del Caribe Sur,1950,08,267.86
NIC.18016,Río San Juan,1950,08,305.75
NIC.18017,Rivas,1950,08,306.54
NIC.1802,Carazo,1950,08,283.12
NIC.1803,Chinandega,1950,08,442.1
NIC.1804,Chontales,1950,08,192.17
NIC.1805,Estelí,1950,08,222.72
NIC.1806,Granada,1950,08,223.24
NIC.1807,Jinotega,1950,08,180.53
NIC.1808,León,1950,08,317.4
NIC.1809,Madriz,1950,08,206.85
PAN.1911,Bocas del Toro,1950,08,422.17
PAN.19110,Ngäbe Buglé,1950,08,443.99
PAN.19111,Panamá,1950,08,420.29
PAN.19112,Panamá Oeste,1950,08,397.2
PAN.19113,Veraguas,1950,08,486.76
PAN.1912,Chiriquí,1950,08,548.96
PAN.1913,Coclé,1950,08,407.38
PAN.1914,Colón,1950,08,403.22
PAN.1915,Darién,1950,08,477.64
PAN.1916,Emberá,1950,08,526.76
PAN.1917,Herrera,1950,08,532.39
PAN.1918,Kuna Yala,1950,08,349.15
PAN.1919,Los Santos,1950,08,478.48
SLV.751184,Ahuachapan,1950,08,418.9
SLV.751185,Cabanas,1950,08,306.1
SLV.751186,Chalatenango,1950,08,283.92
SLV.751187,Cuscatlan,1950,08,325.63
SLV.751188,La Libertad,1950,08,376.35
SLV.751189,La Paz,1950,08,448.0
SLV.751190,La Union,1950,08,303.29
SLV.751191,Morazan,1950,08,355.83
SLV.751192,San Miguel,1950,08,354.3
SLV.751193,San Salvador,1950,08,350.38
SLV.751194,San Vicente,1950,08,407.82
SLV.751195,Santa Ana,1950,08,248.1
SLV.751196,Sonsonate,1950,08,472.79
SLV.751197,Usulutan,1950,08,437.68
BLZ.28603,Belize,1950,09,195.22
BLZ.28604,Cayo,1950,09,185.58
BLZ.28605,Corozal,1950,09,195.32
BLZ.28606,Orange Walk,1950,09,165.79
BLZ.28607,Stann Creek,1950,09,221.01
BLZ.28608,Toledo,1950,09,206.93
CRI.61981,Alajuela,1950,09,306.81
CRI.61982,Cartago,1950,09,359.48
CRI.61983,Guanacaste,1950,09,345.36
CRI.61984,Heredia,1950,09,318.9
CRI.61985,Limon,1950,09,299.48
CRI.61986,Puntarenas,1950,09,553.29
CRI.61987,San Jose,1950,09,644.8
GTM.10364821,Guatemala,1950,09,224.71
GTM.10364822,El Progreso,1950,09,188.59
GTM.10364823,Sacatepéquez,1950,09,265.02
GTM.10364824,Chimaltenango,1950,09,284.06
GTM.10364825,Escuintla,1950,09,335.12
GTM.10364826,Santa Rosa,1950,09,336.07
GTM.10364827,Sololá,1950,09,381.29
GTM.10364828,Totonicapán,1950,09,247.14
GTM.10364829,Quetzaltenango,1950,09,468.36
GTM.10364830,Suchitepéquez,1950,09,426.35
GTM.10364831,Retalhuleu,1950,09,388.27
GTM.10364832,San Marcos,1950,09,417.74
GTM.10364833,Huehuetenango,1950,09,245.19
GTM.10364834,Quiché,1950,09,276.43
GTM.10364835,Baja Verapaz,1950,09,254.83
GTM.10364836,Alta Verapaz,1950,09,271.12
GTM.10364837,Petén,1950,09,200.39
GTM.10364838,Izabal,1950,09,240.42
GTM.10364839,Zacapa,1950,09,208.64
GTM.10364840,Chiquimula,1950,09,253.96
GTM.10364841,Jalapa,1950,09,195.62
GTM.10364842,Jutiapa,1950,09,231.36
HND.1111420,Atlantida,1950,09,200.43
HND.1111421,Choluteca,1950,09,372.46
HND.1111422,Colon,1950,09,186.89
HND.1111423,Comayagua,1950,09,233.92
HND.1111424,Copan,1950,09,264.91
HND.1111425,Cortes,1950,09,192.45
HND.1111426,Francisco Morazan,1950,09,224.73
HND.1111427,Gracias A Dios,1950,09,234.56
HND.1111428,Intibuca,1950,09,279.35
HND.1111429,Islas De Bahia,1950,09,169.38
HND.1111430,La Paz,1950,09,297.17
HND.1111431,Lempira,1950,09,297.98
HND.1111432,Name Unknown,1950,09,200.12
HND.1111433,Ocotepeque,1950,09,311.38
HND.1111434,Olancho,1950,09,170.86
HND.1111435,Paraiso,1950,09,171.3
HND.1111436,Santa Barbara,1950,09,201.89
HND.1111437,Valle,1950,09,341.36
HND.1111438,Yoro,1950,09,214.14
NIC.1801,Boaco,1950,09,156.81
NIC.18010,Managua,1950,09,235.57
NIC.18011,Masaya,1950,09,222.41
NIC.18012,Matagalpa,1950,09,158.78
NIC.18013,Nueva Segovia,1950,09,146.6
NIC.18014,Región Autónoma del Caribe Norte,1950,09,230.01
NIC.18015,Región Autónoma del Caribe Sur,1950,09,223.34
NIC.18016,Río San Juan,1950,09,248.29
NIC.18017,Rivas,1950,09,222.7
NIC.1802,Carazo,1950,09,232.79
NIC.1803,Chinandega,1950,09,313.25
NIC.1804,Chontales,1950,09,166.05
NIC.1805,Estelí,1950,09,213.43
NIC.1806,Granada,1950,09,182.47
NIC.1807,Jinotega,1950,09,178.48
NIC.1808,León,1950,09,260.42
NIC.1809,Madriz,1950,09,183.33
PAN.1911,Bocas del Toro,1950,09,337.15
PAN.19110,Ngäbe Buglé,1950,09,424.72
PAN.19111,Panamá,1950,09,373.63
PAN.19112,Panamá Oeste,1950,09,457.5
PAN.19113,Veraguas,1950,09,548.9
PAN.1912,Chiriquí,1950,09,494.96
PAN.1913,Coclé,1950,09,492.82
PAN.1914,Colón,1950,09,375.73
PAN.1915,Darién,1950,09,401.0
PAN.1916,Emberá,1950,09,427.89
PAN.1917,Herrera,1950,09,492.18
PAN.1918,Kuna Yala,1950,09,296.61
PAN.1919,Los Santos,1950,09,474.62
SLV.751184,Ahuachapan,1950,09,304.95
SLV.751185,Cabanas,1950,09,257.63
SLV.751186,Chalatenango,1950,09,269.39
SLV.751187,Cuscatlan,1950,09,231.76
SLV.751188,La Libertad,1950,09,239.07
SLV.751189,La Paz,1950,09,265.17
SLV.751190,La Union,1950,09,255.8
SLV.751191,Morazan,1950,09,349.98
SLV.751192,San Miguel,1950,09,288.82
SLV.751193,San Salvador,1950,09,221.22
SLV.751194,San Vicente,1950,09,293.24
SLV.751195,Santa Ana,1950,09,205.91
SLV.751196,Sonsonate,1950,09,306.95
SLV.751197,Usulutan,1950,09,286.5
BLZ.28603,Belize,1950,10,212.75
BLZ.28604,Cayo,1950,10,195.09
BLZ.28605,Corozal,1950,10,216.1
BLZ.28606,Orange Walk,1950,10,190.89
BLZ.28607,Stann Creek,1950,10,195.94
BLZ.28608,Toledo,1950,10,249.86
CRI.61981,Alajuela,1950,10,298.63
CRI.61982,Cartago,1950,10,520.34
CRI.61983,Guanacaste,1950,10,354.33
CRI.61984,Heredia,1950,10,347.36
CRI.61985,Limon,1950,10,455.71
CRI.61986,Puntarenas,1950,10,669.59
CRI.61987,San Jose,1950,10,664.8
GTM.10364821,Guatemala,1950,10,320.57
GTM.10364822,El Progreso,1950,10,224.94
GTM.10364823,Sacatepéquez,1950,10,430.26
GTM.10364824,Chimaltenango,1950,10,394.5
GTM.10364825,Escuintla,1950,10,665.8
GTM.10364826,Santa Rosa,1950,10,553.42
GTM.10364827,Sololá,1950,10,462.08
GTM.10364828,Totonicapán,1950,10,308.8
GTM.10364829,Quetzaltenango,1950,10,567.07
GTM.10364830,Suchitepéquez,1950,10,766.88
GTM.10364831,Retalhuleu,1950,10,647.39
GTM.10364832,San Marcos,1950,10,497.32
GTM.10364833,Huehuetenango,1950,10,379.14
GTM.10364834,Quiché,1950,10,388.48
GTM.10364835,Baja Verapaz,1950,10,263.51
GTM.10364836,Alta Verapaz,1950,10,414.98
GTM.10364837,Petén,1950,10,207.75
GTM.10364838,Izabal,1950,10,342.85
GTM.10364839,Zacapa,1950,10,248.04
GTM.10364840,Chiquimula,1950,10,254.3
GTM.10364841,Jalapa,1950,10,259.89
GTM.10364842,Jutiapa,1950,10,400.34
HND.1111420,Atlantida,1950,10,312.88
HND.1111421,Choluteca,1950,10,840.04
HND.1111422,Colon,1950,10,206.06
HND.1111423,Comayagua,1950,10,243.25
HND.1111424,Copan,1950,10,307.19
HND.1111425,Cortes,1950,10,302.91
HND.1111426,Francisco Morazan,1950,10,319.42
HND.1111427,Gracias A Dios,1950,10,206.01
HND.1111428,Intibuca,1950,10,284.05
HND.1111429,Islas De Bahia,1950,10,244.5
HND.1111430,La Paz,1950,10,393.55
HND.1111431,Lempira,1950,10,285.64
HND.1111432,Name Unknown,1950,10,300.75
HND.1111433,Ocotepeque,1950,10,324.57
HND.1111434,Olancho,1950,10,203.57
HND.1111435,Paraiso,1950,10,326.98
HND.1111436,Santa Barbara,1950,10,281.4
HND.1111437,Valle,1950,10,770.95
HND.1111438,Yoro,1950,10,243.45
NIC.1801,Boaco,1950,10,337.39
NIC.18010,Managua,1950,10,564.48
NIC.18011,Masaya,1950,10,457.34
NIC.18012,Matagalpa,1950,10,457.12
NIC.18013,Nueva Segovia,1950,10,308.41
NIC.18014,Región Autónoma del Caribe Norte,1950,10,232.67
NIC.18015,Región Autónoma del Caribe Sur,1950,10,243.55
NIC.18016,Río San Juan,1950,10,270.47
NIC.18017,Rivas,1950,10,362.87
NIC.1802,Carazo,1950,10,506.33
NIC.1803,Chinandega,1950,10,895.68
NIC.1804,Chontales,1950,10,305.26
NIC.1805,Estelí,1950,10,747.58
NIC.1806,Granada,1950,10,386.48
NIC.1807,Jinotega,1950,10,308.16
NIC.1808,León,1950,10,822.3
NIC.1809,Madriz,1950,10,518.69
PAN.1911,Bocas del Toro,1950,10,448.17
PAN.19110,Ngäbe Buglé,1950,10,338.93
PAN.19111,Panamá,1950,10,325.96
PAN.19112,Panamá Oeste,1950,10,338.57
PAN.19113,Veraguas,1950,10,439.91
PAN.1912,Chiriquí,1950,10,443.75
PAN.1913,Coclé,1950,10,341.64
PAN.1914,Colón,1950,10,339.98
PAN.1915,Darién,1950,10,338.03
PAN.1916,Emberá,1950,10,362.44
PAN.1917,Herrera,1950,10,467.82
PAN.1918,Kuna Yala,1950,10,240.36
PAN.1919,Los Santos,1950,10,477.88
SLV.751184,Ahuachapan,1950,10,594.46
SLV.751185,Cabanas,1950,10,395.48
SLV.751186,Chalatenango,1950,10,346.79
SLV.751187,Cuscatlan,1950,10,393.19
SLV.751188,La Libertad,1950,10,509.91
SLV.751189,La Paz,1950,10,602.7
SLV.751190,La Union,1950,10,663.13
SLV.751191,Morazan,1950,10,553.16
SLV.751192,San Miguel,1950,10,572.55
SLV.751193,San Salvador,1950,10,443.07
SLV.751194,San Vicente,1950,10,532.72
SLV.751195,Santa Ana,1950,10,358.83
SLV.751196,Sonsonate,1950,10,637.86
SLV.751197,Usulutan,1950,10,631.82
BLZ.28603,Belize,1950,11,64.39
BLZ.28604,Cayo,1950,11,52.92
BLZ.28605,Corozal,1950,11,45.63
BLZ.28606,Orange Walk,1950,11,45.17
BLZ.28607,Stann Creek,1950,11,81.17
BLZ.28608,Toledo,1950,11,103.63
CRI.61981,Alajuela,1950,11,355.64
CRI.61982,Cartago,1950,11,548.06
CRI.61983,Guanacaste,1950,11,146.33
CRI.61984,Heredia,1950,11,577.81
CRI.61985,Limon,1950,11,655.15
CRI.61986,Puntarenas,1950,11,665.55
CRI.61987,San Jose,1950,11,674.2
GTM.10364821,Guatemala,1950,11,12.3
GTM.10364822,El Progreso,1950,11,18.79
GTM.10364823,Sacatepéquez,1950,11,10.52
GTM.10364824,Chimaltenango,1950,11,30.81
GTM.10364825,Escuintla,1950,11,60.03
GTM.10364826,Santa Rosa,1950,11,35.23
GTM.10364827,Sololá,1950,11,47.42
GTM.10364828,Totonicapán,1950,11,31.04
GTM.10364829,Quetzaltenango,1950,11,91.68
GTM.10364830,Suchitepéquez,1950,11,99.97
GTM.10364831,Retalhuleu,1950,11,74.01
GTM.10364832,San Marcos,1950,11,77.5
GTM.10364833,Huehuetenango,1950,11,39.25
GTM.10364834,Quiché,1950,11,74.73
GTM.10364835,Baja Verapaz,1950,11,48.18
GTM.10364836,Alta Verapaz,1950,11,117.91
GTM.10364837,Petén,1950,11,49.66
GTM.10364838,Izabal,1950,11,214.51
GTM.10364839,Zacapa,1950,11,51.43
GTM.10364840,Chiquimula,1950,11,29.48
GTM.10364841,Jalapa,1950,11,12.32
GTM.10364842,Jutiapa,1950,11,11.71
HND.1111420,Atlantida,1950,11,546.07
HND.1111421,Choluteca,1950,11,44.22
HND.1111422,Colon,1950,11,364.75
HND.1111423,Comayagua,1950,11,110.91
HND.1111424,Copan,1950,11,126.56
HND.1111425,Cortes,1950,11,340.9
HND.1111426,Francisco Morazan,1950,11,70.04
HND.1111427,Gracias A Dios,1950,11,258.32
HND.1111428,Intibuca,1950,11,66.42
HND.1111429,Islas De Bahia,1950,11,378.18
HND.1111430,La Paz,1950,11,59.51
HND.1111431,Lempira,1950,11,61.11
HND.1111432,Name Unknown,1950,11,158.65
HND.1111433,Ocotepeque,1950,11,41.54
HND.1111434,Olancho,1950,11,131.58
HND.1111435,Paraiso,1950,11,65.05
HND.1111436,Santa Barbara,1950,11,185.89
HND.1111437,Valle,1950,11,37.45
HND.1111438,Yoro,1950,11,268.23
NIC.1801,Boaco,1950,11,58.4
NIC.18010,Managua,1950,11,69.27
NIC.18011,Masaya,1950,11,75.16
NIC.18012,Matagalpa,1950,11,59.55
NIC.18013,Nueva Segovia,1950,11,67.74
NIC.18014,Región Autónoma del Caribe Norte,1950,11,135.38
NIC.18015,Región Autónoma del Caribe Sur,1950,11,179.58
NIC.18016,Río San Juan,1950,11,261.92
NIC.18017,Rivas,1950,11,114.19
NIC.1802,Carazo,1950,11,82.18
NIC.1803,Chinandega,1950,11,59.38
NIC.1804,Chontales,1950,11,81.42
NIC.1805,Estelí,1950,11,42.15
NIC.1806,Granada,1950,11,69.96
NIC.1807,Jinotega,1950,11,82.12
NIC.1808,León,1950,11,67.97
NIC.1809,Madriz,1950,11,46.22
PAN.1911,Bocas del Toro,1950,11,427.3
PAN.19110,Ngäbe Buglé,1950,11,407.37
PAN.19111,Panamá,1950,11,408.71
PAN.19112,Panamá Oeste,1950,11,364.4
PAN.19113,Veraguas,1950,11,481.72
PAN.1912,Chiriquí,1950,11,532.13
PAN.1913,Coclé,1950,11,464.3
PAN.1914,Colón,1950,11,512.06
PAN.1915,Darién,1950,11,514.0
PAN.1916,Emberá,1950,11,521.98
PAN.1917,Herrera,1950,11,453.02
PAN.1918,Kuna Yala,1950,11,410.91
PAN.1919,Los Santos,1950,11,495.86
SLV.751184,Ahuachapan,1950,11,20.05
SLV.751185,Cabanas,1950,11,20.12
SLV.751186,Chalatenango,1950,11,13.57
SLV.751187,Cuscatlan,1950,11,16.01
SLV.751188,La Libertad,1950,11,11.75
SLV.751189,La Paz,1950,11,29.03
SLV.751190,La Union,1950,11,32.6
SLV.751191,Morazan,1950,11,46.81
SLV.751192,San Miguel,1950,11,35.19
SLV.751193,San Salvador,1950,11,11.69
SLV.751194,San Vicente,1950,11,29.31
SLV.751195,Santa Ana,1950,11,8.44
SLV.751196,Sonsonate,1950,11,21.53
SLV.751197,Usulutan,1950,11,31.06
BLZ.28603,Belize,1950,12,67.79
BLZ.28604,Cayo,1950,12,43.43
BLZ.28605,Corozal,1950,12,46.6
BLZ.28606,Orange Walk,1950,12,36.72
BLZ.28607,Stann Creek,1950,12,76.72
BLZ.28608,Toledo,1950,12,64.25
CRI.61981,Alajuela,1950,12,269.41
CRI.61982,Cartago,1950,12,475.2
CRI.61983,Guanacaste,1950,12,59.89
CRI.61984,Heredia,1950,12,553.71
CRI.61985,Limon,1950,12,589.18
CRI.61986,Puntarenas,1950,12,309.24
CRI.61987,San Jose,1950,12,365.68
GTM.10364821,Guatemala,1950,12,8.79
GTM.10364822,El Progreso,1950,12,13.76
GTM.10364823,Sacatepéquez,1950,12,7.55
GTM.10364824,Chimaltenango,1950,12,9.37
GTM.10364825,Escuintla,1950,12,11.05
GTM.10364826,Santa Rosa,1950,12,9.13
GTM.10364827,Sololá,1950,12,15.05
GTM.10364828,Totonicapán,1950,12,12.15
GTM.10364829,Quetzaltenango,1950,12,27.32
GTM.10364830,Suchitepéquez,1950,12,13.3
GTM.10364831,Retalhuleu,1950,12,11.75
GTM.10364832,San Marcos,1950,12,20.24
GTM.10364833,Huehuetenango,1950,12,27.63
GTM.10364834,Quiché,1950,12,49.82
GTM.10364835,Baja Verapaz,1950,12,36.42
GTM.10364836,Alta Verapaz,1950,12,83.04
GTM.10364837,Petén,1950,12,27.67
GTM.10364838,Izabal,1950,12,110.74
GTM.10364839,Zacapa,1950,12,34.36
GTM.10364840,Chiquimula,1950,12,24.86
GTM.10364841,Jalapa,1950,12,14.51
GTM.10364842,Jutiapa,1950,12,5.8
HND.1111420,Atlantida,1950,12,248.75
HND.1111421,Choluteca,1950,12,11.14
HND.1111422,Colon,1950,12,115.55
HND.1111423,Comayagua,1950,12,61.16
HND.1111424,Copan,1950,12,80.71
HND.1111425,Cortes,1950,12,190.88
HND.1111426,Francisco Morazan,1950,12,24.69
HND.1111427,Gracias A Dios,1950,12,84.93
HND.1111428,Intibuca,1950,12,45.07
HND.1111429,Islas De Bahia,1950,12,140.8
HND.1111430,La Paz,1950,12,22.38
HND.1111431,Lempira,1950,12,45.63
HND.1111432,Name Unknown,1950,12,74.61
HND.1111433,Ocotepeque,1950,12,32.77
HND.1111434,Olancho,1950,12,46.61
HND.1111435,Paraiso,1950,12,24.32
HND.1111436,Santa Barbara,1950,12,128.95
HND.1111437,Valle,1950,12,3.64
HND.1111438,Yoro,1950,12,122.28
NIC.1801,Boaco,1950,12,23.11
NIC.18010,Managua,1950,12,10.37
NIC.18011,Masaya,1950,12,13.99
NIC.18012,Matagalpa,1950,12,24.89
NIC.18013,Nueva Segovia,1950,12,26.97
NIC.18014,Región Autónoma del Caribe Norte,1950,12,89.39
NIC.18015,Región Autónoma del Caribe Sur,1950,12,129.07
NIC.18016,Río San Juan,1950,12,166.66
NIC.18017,Rivas,1950,12,31.69
NIC.1802,Carazo,1950,12,7.46
NIC.1803,Chinandega,1950,12,9.07
NIC.1804,Chontales,1950,12,30.57
NIC.1805,Estelí,1950,12,14.43
NIC.1806,Granada,1950,12,8.66
NIC.1807,Jinotega,1950,12,48.3
NIC.1808,León,1950,12,6.55
NIC.1809,Madriz,1950,12,18.77
PAN.1911,Bocas del Toro,1950,12,390.03
PAN.19110,Ngäbe Buglé,1950,12,361.1
PAN.19111,Panamá,1950,12,172.43
PAN.19112,Panamá Oeste,1950,12,150.95
PAN.19113,Veraguas,1950,12,336.18
PAN.1912,Chiriquí,1950,12,289.98
PAN.1913,Coclé,1950,12,154.95
PAN.1914,Colón,1950,12,263.19
PAN.1915,Darién,1950,12,225.79
PAN.1916,Emberá,1950,12,237.65
PAN.1917,Herrera,1950,12,304.07
PAN.1918,Kuna Yala,1950,12,188.68
PAN.1919,Los Santos,1950,12,252.82
SLV.751184,Ahuachapan,1950,12,2.14
SLV.751185,Cabanas,1950,12,6.29
SLV.751186,Chalatenango,1950,12,6.14
SLV.751187,Cuscatlan,1950,12,8.1
SLV.751188,La Libertad,1950,12,5.76
SLV.751189,La Paz,1950,12,9.28
SLV.751190,La Union,1950,12,3.43
SLV.751191,Morazan,1950,12,10.0
SLV.751192,San Miguel,1950,12,8.14
SLV.751193,San Salvador,1950,12,7.15
SLV.751194,San Vicente,1950,12,9.88
SLV.751195,Santa Ana,1950,12,4.87
SLV.751196,Sonsonate,1950,12,3.14
SLV.751197,Usulutan,1950,12,5.67
BLZ.28603,Belize,1951,01,57.67
BLZ.28604,Cayo,1951,01,43.18
BLZ.28605,Corozal,1951,01,51.22
BLZ.28606,Orange Walk,1951,01,34.4
BLZ.28607,Stann Creek,1951,01,81.16
BLZ.28608,Toledo,1951,01,57.96
CRI.61981,Alajuela,1951,01,179.24
CRI.61982,Cartago,1951,01,145.45
CRI.61983,Guanacaste,1951,01,18.75
CRI.61984,Heredia,1951,01,342.68
CRI.61985,Limon,1951,01,279.22
CRI.61986,Puntarenas,1951,01,145.9
CRI.61987,San Jose,1951,01,193.01
GTM.10364821,Guatemala,1951,01,3.18
GTM.10364822,El Progreso,1951,01,8.57
GTM.10364823,Sacatepéquez,1951,01,5.87
GTM.10364824,Chimaltenango,1951,01,5.84
GTM.10364825,Escuintla,1951,01,6.4
GTM.10364826,Santa Rosa,1951,01,3.2
GTM.10364827,Sololá,1951,01,8.32
GTM.10364828,Totonicapán,1951,01,8.26
GTM.10364829,Quetzaltenango,1951,01,16.61
GTM.10364830,Suchitepéquez,1951,01,9.16
GTM.10364831,Retalhuleu,1951,01,6.48
GTM.10364832,San Marcos,1951,01,17.19
GTM.10364833,Huehuetenango,1951,01,25.73
GTM.10364834,Quiché,1951,01,40.38
GTM.10364835,Baja Verapaz,1951,01,26.37
GTM.10364836,Alta Verapaz,1951,01,66.42
GTM.10364837,Petén,1951,01,25.34
GTM.10364838,Izabal,1951,01,83.31
GTM.10364839,Zacapa,1951,01,35.18
GTM.10364840,Chiquimula,1951,01,16.9
GTM.10364841,Jalapa,1951,01,3.52
GTM.10364842,Jutiapa,1951,01,1.11
HND.1111420,Atlantida,1951,01,149.21
HND.1111421,Choluteca,1951,01,2.13
HND.1111422,Colon,1951,01,148.52
HND.1111423,Comayagua,1951,01,31.72
HND.1111424,Copan,1951,01,59.49
HND.1111425,Cortes,1951,01,88.05
HND.1111426,Francisco Morazan,1951,01,10.98
HND.1111427,Gracias A Dios,1951,01,130.81
HND.1111428,Intibuca,1951,01,16.46
HND.1111429,Islas De Bahia,1951,01,120.27
HND.1111430,La Paz,1951,01,4.59
HND.1111431,Lempira,1951,01,16.05
HND.1111432,Name Unknown,1951,01,87.64
